call_id,rows,account_id_unique,borrower_id_unique,event_at_unique,agent_id_unique,campaign_id_unique,direction_unique,vendor_id_unique,call_status_unique,duration_sec_unique,timezone_unique,difference_count,exact_duplicate
CALL0056387,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0056414,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0056577,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0056697,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0056801,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0056822,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0056922,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0056941,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057138,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057155,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057240,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057287,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057351,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057362,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057398,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057542,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057606,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057683,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057719,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057944,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0057970,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058120,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058227,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058304,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058345,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058479,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058585,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058668,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058710,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0058819,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059147,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059260,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059271,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059373,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059378,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059442,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0059522,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059560,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0059828,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060096,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060313,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060480,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060483,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060524,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060721,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060775,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060823,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060858,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060871,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0060890,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060895,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060923,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0060949,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061046,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061264,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061380,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061404,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061467,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061512,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061515,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061918,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061981,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0061983,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062020,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062029,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062034,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062055,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062075,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062077,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062090,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062389,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062477,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062497,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062547,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062710,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062727,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0062755,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062780,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0062863,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0062993,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063005,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063131,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063147,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0063245,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063343,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063390,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063399,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063472,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063503,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063537,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063637,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063660,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0063668,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063792,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063804,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0063898,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064019,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064035,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064302,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064355,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064557,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064588,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064709,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064727,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064764,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0064807,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065084,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065119,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065222,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065331,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065338,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065365,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065366,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065431,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065695,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065717,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065727,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065766,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065801,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0065894,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065900,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065942,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065984,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0065991,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066080,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066194,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066257,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066299,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066438,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066507,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0066615,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066874,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066929,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0066936,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067018,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067020,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067054,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067247,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067254,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067311,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0067562,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067702,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0067845,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068030,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068264,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068368,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068405,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068474,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068478,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068517,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068557,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068747,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068794,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068893,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068954,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068963,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068965,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0068983,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069003,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069062,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069165,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069181,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069200,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069276,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069294,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069364,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069497,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069513,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0069525,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069539,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069553,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069557,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069617,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069693,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069749,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069750,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069882,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069887,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069901,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069913,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069941,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0069968,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070058,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070155,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070181,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070211,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070235,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070240,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070247,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070346,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0070394,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070402,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070496,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070568,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070625,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070642,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070672,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070677,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070682,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070697,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070718,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070797,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070841,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0070935,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071011,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071019,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071056,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071117,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071124,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071234,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071271,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071278,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071592,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0071601,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071612,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071688,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071745,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071789,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0071952,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072023,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072040,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072045,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072098,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072148,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072205,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072225,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072301,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072440,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072451,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072589,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072627,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072819,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072922,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0072964,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073113,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073258,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073270,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073442,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073480,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073527,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073528,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073540,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073581,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073657,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073737,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073769,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073773,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073811,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073836,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073851,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073856,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0073974,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074036,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074057,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074112,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074137,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074158,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074433,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074548,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074573,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074627,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074725,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074790,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0074877,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075007,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075023,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075097,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075129,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075130,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075147,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075160,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075214,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075227,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075296,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075357,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075390,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075418,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075492,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075640,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0075696,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075827,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075838,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075899,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075941,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075943,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075946,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0075993,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076028,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076121,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076303,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0076316,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076420,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076516,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076572,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076573,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0076635,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076641,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076711,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0076841,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0076860,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077041,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077078,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0077110,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077143,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077155,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077161,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077189,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077246,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077248,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077270,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0077314,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077404,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077440,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077481,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077497,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077599,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077661,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077807,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077836,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0077870,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078191,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078315,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078427,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078481,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078917,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0078964,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079022,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079063,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0079088,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0079095,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079209,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079302,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079328,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079477,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079487,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079497,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079510,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079654,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079663,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079761,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079886,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0079993,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080135,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080181,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080293,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080341,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080370,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080411,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080502,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080518,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080780,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080829,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0080831,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081001,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081010,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081039,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081049,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081064,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081150,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081237,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081282,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081402,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081463,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081466,2,1,1,2,1,1,1,1,1,1,1,1,False
CALL0081502,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081576,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081608,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081702,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081737,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081849,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081855,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0081992,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082023,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082054,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082089,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082156,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082181,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082200,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082253,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082307,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082332,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082367,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082397,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082427,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082510,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082578,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082652,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082654,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082722,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082727,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082771,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0082874,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083058,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083067,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083147,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083150,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083268,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083319,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083333,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083340,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083388,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083476,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083555,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083615,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083689,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083771,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083788,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083809,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083811,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083824,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083863,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0083925,2,1,1,1,2,1,1,1,1,1,1,1,False
CALL0084063,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084135,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084208,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084250,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084405,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084473,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084479,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084494,2,1,1,1,1,1,1,1,1,1,1,0,True
CALL0084509,2,1,1,1,1,1,1,1,1,1,1,0,True
